index,age
639,46.23187102123232
640,41.401237514556954
641,37.79490573235456
642,36.80929630957542
643,36.617685682121525
644,42.4505392207906
645,39.27428615662046
646,34.1024015724653
647,38.14540951772963
648,38.06621269129914
649,38.39836455883163
650,41.54145192102722
651,33.111938469594094
652,42.978445987935984
653,50.09672655743759
654,40.203644295771674
655,40.979043002670444
656,47.453651972698665
657,35.91627511445534
658,42.4450719882698
659,33.60715765294934
660,37.18470157795292
661,39.258899332130774
662,45.706144962272425
663,42.00406146095486
664,41.21610179523893
665,43.53695945719969
666,42.52724192323267
667,39.69118388120725
668,41.57495339690713
669,45.42674621446427
670,40.99362051638335
671,39.22693943874572
672,44.16682473633307
673,46.08281745161334
674,37.32586938429005
675,46.752887716256
676,41.6398376812889
677,39.309706216893716
678,33.6966534803896
679,48.794931328485546
680,35.38236982900581
681,37.541238986475605
682,38.32654465557533
683,33.70526731681781
684,39.93028868134001
685,40.40108795073449
686,34.8041885252549
687,44.25781531197193
688,39.918912217823596
689,53.39875109252014
690,47.361097657566745
691,40.328165391854576
692,42.907954118660186
693,47.56604463135869
694,42.25947175685228
695,39.14396504252576
696,52.86580111056716
697,42.5365260919753
698,32.0868438815739
699,38.99655593196718
700,32.69628587930195
701,36.11112118534465
702,37.39867614696179
703,42.61069611386707
704,44.91156989031478
705,39.88487025595082
706,37.445390934024296
707,42.51536178629107
708,38.99666803279709
709,41.382758335698426
710,37.76087588147766
711,40.068285941329684
712,40.505265817103215
713,45.57621585857639
714,43.3723151187531
715,48.37758160441029
716,43.666858673697
717,42.350285576177626
718,40.86357846748842
719,40.91183833003893
720,41.953234022122516
721,35.04886138144232
722,38.958653859480485
723,41.156836735661535
724,37.07027279616362
725,40.52255861592902
726,42.15845719830102
727,30.48313323661828
728,40.87127382126176
729,44.83629756938233
730,37.6272922094654
731,36.3371851918026
732,33.505992119268974
733,42.457267215359096
734,37.60593179938522
735,36.81234943733195
736,28.445415331056704
737,35.506630142368124
738,36.00964295403456
739,40.08605284353875
740,44.80421212534689
741,34.90606972731163
742,49.22215716818576
743,46.295025672668466
744,42.29631254039858
745,31.571991877695886
746,32.712857506851876
747,33.36494644404301
748,40.43468738066305
749,40.96179603418244
750,37.42353085058171
751,52.02798721388039
752,45.46371160776344
753,35.94134521771698
754,33.4122184454333
755,38.23007948175134
756,38.15677204197688
757,43.53758595479814
758,45.59075669869431
759,43.09294542252804
760,39.51620966814399
761,40.30652871067451
762,38.67506183260033
763,34.771834153617284
764,42.535433559152985
765,38.69869750459845
766,41.508747438224255
767,40.446942363366574
768,33.15146678461293
769,40.194952479458514
770,56.10839197415027
771,41.18538225805629
772,43.81858971342388
773,35.539284457189495
774,38.88991177253254
775,38.22499425606124
776,40.297756587169836
777,41.44492527342133
778,36.43718117925386
779,44.078685730388266
780,46.81450466681936
781,42.07216386864516
782,39.30472764804651
783,46.29955655715252
784,36.261297838706724
785,42.09417632043489
786,37.843342768869434
787,43.643323511947315
788,42.65174033761961
789,34.787042323058614
790,32.33052207418382
791,46.484321119368055
792,37.67134033116727
793,46.33052701425392
794,42.9471194336174
795,39.77934588284336
796,36.33295434234287
797,43.82879899339144
798,50.30566362875315
799,37.97938898763454
800,40.55757412638187
801,45.23140743512183
802,44.30956376995466
803,38.752092870256796
804,36.76367772745523
805,40.88539908964297
806,37.3769770281232
807,41.23687614544667
808,38.8478174643548
809,46.82737188709951
810,38.4539414090798
811,38.50605581515004
812,33.0620980267779
813,49.530575435261625
814,47.29115022035318
815,40.424759855752185
816,42.70386632313148
817,43.801399429161734
818,36.47534033538417
819,41.5611876816591
820,36.99258889111968
821,44.11270861226299
822,36.915862254766196
823,39.13679162419018
824,41.75930424311579
825,38.35357328458097
826,38.64589749500292
827,43.020808135016914
828,45.89246075143186
829,40.54184008623813
830,43.16082742034561
831,40.340484549875676
832,41.82878789726485
833,39.08461621417964
834,41.09973490143048
835,41.48163932320975
836,35.481578225439335
837,40.68794863651301
838,36.560665556253994
839,44.31904884444309
840,52.450156164583305
841,46.07525532030164
842,30.481307872863773
843,47.227069064445864
844,34.85456211988235
845,48.420360186608335
846,38.938011741332005
847,51.091586422122475
848,43.634484065941336
849,38.99377509919824
850,36.40343329413119
851,33.56589067639676
852,34.25483251709622
853,26.33271622008828
854,35.85109689594579
855,40.01290247687329
856,39.11034306396407
857,35.991379072991265
858,37.10989304684414
859,30.379938974241334
860,38.803921482133504
861,31.710717278694492
862,42.19188529985074
863,43.671435498057654
864,33.1332211481496
865,42.36960266262776
866,46.01464267780898
867,39.9021015853055
868,43.374872807998145
869,46.51851311775272
870,39.86055286725002
871,38.566306732772915
872,38.86914305359215
873,38.88564763496176
874,44.47903932575677
875,40.250303510414156
876,40.35982945970765
877,48.36090182600372
878,39.410987399679016
879,50.609415420087416
880,39.46402069465078
881,44.16173619192643
882,36.0458197632328
883,46.096844447593014
884,44.457036963630756
885,46.98649943657835
886,43.566194138307736
887,45.834064995651346
888,41.14995311798395
889,38.89768532558248
890,33.581330755100595
891,32.53329547372272
892,38.42496734350599
893,41.30519308527198
894,42.58564256973043
895,38.17529743016276
896,45.42793762291265
897,48.485593086500074
898,37.96040450462393
899,41.10735369656323
900,33.95929427826729
901,41.846247435151305
902,42.97323551883149
903,40.42152108991208
904,42.46925805588845
905,32.99411344692855
906,34.312907548679874
907,42.88371332848754
908,53.624745710936764
909,38.93215706560072
910,36.36529824107856
911,39.922162261474256
912,39.702586073094785
913,47.11076669790709
914,31.608401296265594
915,40.76015673742594
916,43.007033582743674
917,42.34202093970156
918,49.286093379844615
919,36.87952002148982
920,42.65927153177585
921,42.17267569068112
922,37.63167316868129
923,40.67043724029586
924,30.744646308255454
925,34.87158866381001
926,39.636769144538725
927,41.58453496532874
928,49.27658723819563
929,46.118372919198535
930,34.89311834966153
931,36.45586092153306
932,37.891245422584575
933,36.96616741683178
934,36.301488345359026
935,51.92255164991489
936,38.802500218135556
937,39.68079861236995
938,45.472760722184525
939,47.90680943248513
940,34.30199863997498
941,39.02309259483647
942,28.74962439921557
943,34.358480338858506
944,37.344690835718566
945,48.72902026465448
946,38.65781901271085
947,41.96174400794783
948,39.58190539883049
949,44.223663586685795
950,36.91514671040573
951,35.874730865828255
952,39.802288306856944
953,47.490432411218606
954,41.56942781432486
955,35.40641000664007
956,40.65244350583423
957,41.41799435254474
958,28.505968583423382
959,34.784264560210076
960,42.00799076238271
961,41.62499841633558
962,40.15729556289561
963,45.47582528831604
964,40.90528742271272
965,40.907253870040634
966,33.49761235627884
967,44.7413707546932
968,47.52315577989834
969,40.004252051239476
970,33.64926254308791
971,37.03058259724959
972,45.22540255672968
973,45.74170665958563
974,44.06501211130703
975,45.44654283753046
976,33.88284649007147
977,40.17632009420021
978,37.420331378288026
979,38.10753953839651
980,42.39631319009308
981,38.14762544856936
982,44.59833310491782
983,44.47068011909634
984,32.136156481947204
985,41.9280728854794
986,39.66359349937083
987,40.75850791295536
988,45.17317580744776
989,42.88818127472293
990,40.013339558034495
991,37.82227366569075
992,44.563171289902854
993,38.619529827065975
994,41.2820260551258
995,36.218815879011885
996,37.8617307208954
997,34.47463946824042
998,34.06199694394652
999,36.82484851844889
1000,39.87634657649002
1001,38.51024425357788
1002,37.66523281239553
1003,29.459417929595062
1004,31.82574015986671
1005,44.103935315438804
1006,41.79599006432538
1007,40.935885667271144
1008,39.18730936715745
1009,36.09985110449649
1010,40.26009030251126
1011,37.88077882714875
1012,43.077588496529785
1013,43.569322371822715
1014,43.956966926465306
1015,48.75171784129101
1016,39.00917174903908
1017,43.27098037993368
1018,56.604974876559766
1019,40.005679608424984
1020,31.475699401270727
1021,35.535511547791785
1022,39.97569896705276
1023,38.834521300125935
1024,37.990179679170524
1025,38.759113273799166
1026,40.55573828814042
1027,42.644121456051195
1028,34.28565973063484
1029,40.686483186988525
1030,38.73711648445387
1031,48.73683359426051
1032,45.6842045572571
1033,30.99579514097787
1034,36.311842583661964
1035,41.49027174711635
1036,35.04438349368688
1037,43.392066966025816
1038,36.7087862139617
1039,44.33104757736494
1040,41.616643096743424
1041,40.6447343111404
1042,42.56812144708093
1043,41.497850628554176
1044,35.615231376870014
1045,38.607291076810064
1046,37.0529633784881
1047,47.09791385854022
1048,44.23079395215631
1049,43.64818836083593
1050,40.18667447945461
1051,39.758308501346285
1052,37.44446654428006
1053,43.381432955289846
1054,42.071562468096154
1055,45.6850574220374
1056,35.99328850543727
1057,39.33554843388077
1058,41.79777064823706
1059,34.54069794721439
1060,39.14855412920649
1061,43.929388293229515
1062,41.61285341533032
1063,38.00619281932018
1064,33.98468763952965
1065,36.03083609473351
1066,42.34579268650656
1067,41.912875162023155
1068,38.31902659387052
1069,43.40840443935028
1070,35.74664772887697
1071,39.257758641301436
1072,40.41682790442816
1073,33.10320966055455
1074,40.23177854633571
1075,35.78505985694747
1076,39.89315009427027
1077,47.717032397112064
1078,31.072796059352967
1079,37.95175079089847
1080,38.47214573576394
1081,48.29371476394097
1082,39.53546593018177
1083,30.95591721303812
1084,41.458498292653154
1085,41.09311368356561
1086,34.32834757711682
1087,40.71242720148332
1088,35.785089669673944
1089,42.06963367841949
1090,37.09844398762521
1091,44.55314930841109
1092,42.29225556236071
1093,42.00628064103446
1094,43.95507738102544
1095,42.257386353353894
1096,43.245356906711656
1097,37.67667484778558
1098,45.67009312768651
1099,42.286707892444525
1100,34.276277937080145
1101,43.782890025283606
1102,30.812367404035253
1103,37.74618157673751
1104,39.51166032715896
1105,43.721889939270156
1106,38.397677391556726
1107,44.775747925053935
1108,45.10459399169091
1109,36.181116596971584
1110,38.86369159748821
1111,42.27433365341063
1112,37.072855001595286
1113,40.27886209236883
1114,39.748677656099595
1115,35.121679926305866
1116,43.842625613050544
1117,36.486292930959976
1118,42.5116278682887
1119,38.820631778719886
1120,46.41818431701613
1121,39.457471166553866
1122,37.25352859752858
1123,50.27682094283693
1124,31.091248220277794
1125,38.27399819469263
1126,42.82278135944602
1127,30.93430304714835
1128,45.991530879293975
1129,31.22000751039448
1130,42.27100080320467
1131,40.216393731445805
1132,37.960092603753075
1133,41.465292192044856
1134,36.88047690043339
1135,38.335543088165785
1136,38.84114523698317
1137,34.21482167831775
1138,41.02166605703428
1139,28.461030722977025
1140,48.88135583126453
1141,39.346667440010414
1142,39.13871208925643
1143,49.743899023099985
1144,33.68473990121241
1145,39.61735845717793
1146,35.96506662126031
1147,31.8744404131342
1148,44.05078795255938
1149,39.56542348735202
1150,47.18386891994828
1151,38.635858621259125
1152,49.35018440579007
1153,33.10841209698546
1154,33.72742120511272
1155,34.6539940251025
1156,34.10578711195555
1157,42.37612882868187
1158,40.06863653007111
1159,31.300541427205516
1160,39.68344693292405
1161,45.28666714221866
1162,37.5866286271204
1163,45.82207712539635
1164,36.9847928568288
1165,32.57790655169557
1166,40.42927598441489
1167,40.59755703495945
1168,38.47959686446762
1169,48.22448634600721
1170,35.93408753447613
1171,38.955280315109114
1172,43.57438491505181
1173,41.229546297653
1174,32.629862813494306
1175,42.70699161112353
1176,42.16946371841686
1177,44.8394780658699
1178,40.210718005592426
1179,37.159119803664076
1180,41.844259203593964
1181,36.10508400134009
1182,43.05618306755719
1183,38.16200135235253
1184,43.177073119873064
1185,38.949259586727685
1186,37.44614128280469
1187,40.23072773459941
1188,43.99699661367673
1189,39.31480179543438
1190,38.33477745058677
1191,47.31589935199558
1192,45.549730790664526
1193,40.004079203179145
1194,41.65352453638797
1195,47.59447549509104
1196,48.29924623767012
1197,34.62532392570984
1198,38.73627527114346
1199,39.59547101264889
1200,44.56269704991508
1201,36.277704977934356
1202,38.55695871284755
1203,39.02292579292738
1204,53.407835294130635
1205,38.85484837813116
1206,36.1746932419303
1207,45.77648919716978
1208,46.569097107693956
1209,41.6467784222983
1210,31.70546835726326
1211,32.310975865353825
1212,41.88061503775273
1213,43.718642110727835
1214,52.226649497300414
1215,41.84099745050111
1216,45.69604706863114
1217,38.71807984616666
1218,37.49184630360634
1219,43.11873903104954
1220,42.758877592289494
1221,45.411202852482646
1222,47.2597214531083
1223,34.27911115551555
1224,46.7373897933168
1225,44.291112008477384
1226,46.017188883595104
1227,29.705977883043268
1228,42.971129982949165
1229,33.94117631282066
1230,35.45649444914814
1231,35.80374125697401
1232,39.644292017473965
1233,36.925268456046275
1234,43.64785459241246
1235,33.57374772164485
1236,38.67216392409207
1237,44.87447715487904
1238,40.89908491954364
1239,44.36388965631105
1240,40.99343434926163
1241,45.36513684962981
1242,47.391700644264695
1243,44.20680029583501
1244,40.02326918115649
1245,44.68632843565004
1246,38.59117819839359
1247,40.55718449898137
1248,43.38282320168361
1249,36.05463963719949
1250,40.826040006671924
1251,48.72668077255181
1252,44.72582949477027
1253,42.30537844000897
1254,45.778088860921606
1255,47.90667562625696
1256,34.048217358704434
1257,48.50372084533973
1258,35.95324926262727
1259,36.002112719276745
1260,43.19281533638559
1261,37.1616660720798
1262,39.6123305304261
1263,43.421735386848354
1264,40.42480393369608
1265,43.83119806270584
1266,42.65941988791879
1267,31.961680332551623
1268,45.28229380811259
1269,45.04071603901209
1270,28.95120568586521
1271,42.93816889892771
1272,41.7392209950727
1273,32.81652234342797
1274,48.86922365715374
1275,39.766958685151444
1276,37.10241686884038
1277,35.640361797385204
1278,39.97284817593347
1279,39.744974632356325
1280,37.67574765191176
1281,49.612598520810856
1282,38.84313312737638
1283,47.4304062398904
1284,45.58230625700804
1285,43.28357313648514
1286,39.18368696661041
1287,39.45103545488599
1288,39.63610594433446
1289,47.62581357670264
1290,39.6357866813223
1291,35.44147268369855
1292,39.384276354882104
1293,37.81144746266117
1294,37.3486883092332
1295,35.313528162467776
1296,43.49412089609752
1297,41.38061406510922
1298,38.74008888564525
1299,28.689121800881452
1300,43.19301273642493
1301,32.918407622349676
1302,36.79388389505534
1303,28.950078178509337
1304,39.640124466246974
1305,37.24651470137182
1306,47.32284196436842
1307,50.618008607483965
1308,33.712494061002566
1309,43.7016617653337
1310,46.57549542074446
1311,31.022175002442616
1312,43.23824029608537
1313,38.6655339858635
1314,41.1057094463964
1315,46.433044120303336
1316,39.95620792496594
1317,35.381501812990656
1318,29.89175199762438
1319,39.976376472505976
1320,38.0460112079932
1321,29.25186513960992
1322,33.312902175669706
1323,38.19825634170295
1324,44.31401122670367
1325,45.71829845569511
1326,41.5527169563529
1327,37.003613330764836
1328,41.726562334962786
1329,45.180313054142225
1330,46.19170136913209
1331,37.87625923356165
1332,43.132582019646016
1333,38.04405086688711
1334,26.67134054316373
1335,42.5711326315727
1336,42.379171995789584
1337,30.88481292083624
1338,34.88632614616925
1339,31.14067592861734
1340,40.24855335506375
1341,55.909135649283016
1342,47.299356826587726
1343,37.833570440186
1344,37.04121817705897
1345,39.11359447982203
1346,39.37399905933689
1347,43.409199240879374
1348,44.22837121661749
1349,40.48823187001414
1350,36.42569933295151
1351,40.968694056219164
1352,36.04338997002806
1353,41.05408097256618
1354,45.23526406314425
1355,37.60285185067081
1356,41.68233982106451
1357,35.80650189482917
1358,43.14328508612035
1359,38.7858404899013
1360,39.43555341470232
1361,42.841067360061736
1362,38.737860953788626
1363,39.080502672628654
